"Name","Right to assemble"
"Title","Right to assemble"
"Date","June 25, 2024 at 03:38 PM (GMT)"
"Duration","02:32:07"
"Participants","318"
"Participant Limit","350"
"Total Screener Polls","5"
"Total Conversation Questions","6"


"Question ID","Question Type","Question","Responses","All(318)","O2: Very liberal (56)","O2: Slightly liberal (79)","O2: Moderate (75)","O2: Slightly conservative (68)","O2: Very conservative (40)","O3: Under 17 (0)","O3: 18-20 (10)","O3: 21-29 (58)","O3: 30-39 (63)","O3: 40-49 (40)","O3: 50-59 (71)","O3: Above 60 (76)","O4: Current student (76)","Left leaning (135)","Right leaning (108)","Protest Attendance (105)","Non -Protest Attendants (201)","O4: Faculty (9)","O4: Staff (18)","O4: Community member (215)","O5: Female (164)","O5: Male (153)","O5: Non-binary (1)","O5: Prefer not to disclose (0)"
"66c41e04-e479-4a43-94d1-f42d3f12da12","Poll Single Select","What is your political viewpoints?","Very liberal","17.6%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","20.0%","19.0%","15.9%","25.0%","14.1%","17.1%","17.1%","41.5%","0.0%","28.6%","11.4%","22.2%","27.8%","16.7%","17.7%","17.6%","0.0%","0.0%"
"66c41e04-e479-4a43-94d1-f42d3f12da12","Poll Single Select","What is your political viewpoints?","Slightly liberal","24.8%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","20.0%","25.9%","23.8%","37.5%","18.3%","25.0%","23.7%","58.5%","0.0%","24.8%","25.9%","11.1%","11.1%","27.0%","25.0%","24.2%","100.0%","0.0%"
"66c41e04-e479-4a43-94d1-f42d3f12da12","Poll Single Select","What is your political viewpoints?","Moderate","23.6%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","40.0%","32.8%","34.9%","10.0%","25.4%","10.5%","31.6%","0.0%","0.0%","20.0%","25.9%","33.3%","16.7%","20.9%","23.2%","24.2%","0.0%","0.0%"
"66c41e04-e479-4a43-94d1-f42d3f12da12","Poll Single Select","What is your political viewpoints?","Slightly conservative","21.4%","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","20.0%","13.8%","17.5%","15.0%","31.0%","25.0%","17.1%","0.0%","63.0%","17.1%","23.9%","22.2%","27.8%","22.3%","21.3%","21.6%","0.0%","0.0%"
"66c41e04-e479-4a43-94d1-f42d3f12da12","Poll Single Select","What is your political viewpoints?","Very conservative","12.6%","0.0%","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","8.6%","7.9%","12.5%","11.3%","22.4%","10.5%","0.0%","37.0%","9.5%","12.9%","11.1%","16.7%","13.0%","12.8%","12.4%","0.0%","0.0%"

"Question ID","Question Type","Question","Responses","All(318)","O2: Very liberal (56)","O2: Slightly liberal (79)","O2: Moderate (75)","O2: Slightly conservative (68)","O2: Very conservative (40)","O3: Under 17 (0)","O3: 18-20 (10)","O3: 21-29 (58)","O3: 30-39 (63)","O3: 40-49 (40)","O3: 50-59 (71)","O3: Above 60 (76)","O4: Current student (76)","Left leaning (135)","Right leaning (108)","Protest Attendance (105)","Non -Protest Attendants (201)","O4: Faculty (9)","O4: Staff (18)","O4: Community member (215)","O5: Female (164)","O5: Male (153)","O5: Non-binary (1)","O5: Prefer not to disclose (0)"
"8827c943-aaed-4089-9711-c5579b2c1ccc","Poll Single Select","Which category includes your age?","Under 17","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%"
"8827c943-aaed-4089-9711-c5579b2c1ccc","Poll Single Select","Which category includes your age?","18-20","3.1%","3.6%","2.5%","5.3%","2.9%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","10.5%","3.0%","1.9%","1.9%","4.0%","0.0%","0.0%","0.9%","3.7%","2.6%","0.0%","0.0%"
"8827c943-aaed-4089-9711-c5579b2c1ccc","Poll Single Select","Which category includes your age?","21-29","18.2%","19.6%","19.0%","25.3%","11.8%","12.5%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","38.2%","19.3%","12.0%","18.1%","18.4%","22.2%","11.1%","11.6%","18.3%","18.3%","0.0%","0.0%"
"8827c943-aaed-4089-9711-c5579b2c1ccc","Poll Single Select","Which category includes your age?","30-39","19.8%","17.9%","19.0%","29.3%","16.2%","12.5%","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","18.4%","18.5%","14.8%","21.0%","20.4%","33.3%","27.8%","19.1%","18.3%","20.9%","100.0%","0.0%"
"8827c943-aaed-4089-9711-c5579b2c1ccc","Poll Single Select","Which category includes your age?","40-49","12.6%","17.9%","19.0%","5.3%","8.8%","12.5%","0.0%","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","10.5%","18.5%","10.2%","14.3%","11.9%","0.0%","11.1%","14.0%","12.2%","13.1%","0.0%","0.0%"
"8827c943-aaed-4089-9711-c5579b2c1ccc","Poll Single Select","Which category includes your age?","50-59","22.3%","17.9%","16.5%","24.0%","32.4%","20.0%","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","0.0%","14.5%","17.0%","27.8%","19.0%","23.4%","22.2%","33.3%","24.2%","25.0%","19.6%","0.0%","0.0%"
"8827c943-aaed-4089-9711-c5579b2c1ccc","Poll Single Select","Which category includes your age?","Above 60","23.9%","23.2%","24.1%","10.7%","27.9%","42.5%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","7.9%","23.7%","33.3%","25.7%","21.9%","22.2%","16.7%","30.2%","22.6%","25.5%","0.0%","0.0%"

"Question ID","Question Type","Question","Responses","All(318)","O2: Very liberal (56)","O2: Slightly liberal (79)","O2: Moderate (75)","O2: Slightly conservative (68)","O2: Very conservative (40)","O3: Under 17 (0)","O3: 18-20 (10)","O3: 21-29 (58)","O3: 30-39 (63)","O3: 40-49 (40)","O3: 50-59 (71)","O3: Above 60 (76)","O4: Current student (76)","Left leaning (135)","Right leaning (108)","Protest Attendance (105)","Non -Protest Attendants (201)","O4: Faculty (9)","O4: Staff (18)","O4: Community member (215)","O5: Female (164)","O5: Male (153)","O5: Non-binary (1)","O5: Prefer not to disclose (0)"
"db908d97-829a-446f-b26c-7779f4cd6c47","Poll Single Select","What is your engagement or relationship (current or past) to a college or university?","Current student","23.9%","23.2%","22.8%","32.0%","19.1%","20.0%","0.0%","80.0%","50.0%","22.2%","20.0%","15.5%","7.9%","100.0%","23.0%","19.4%","27.6%","22.9%","0.0%","0.0%","0.0%","23.2%","24.8%","0.0%","0.0%"
"db908d97-829a-446f-b26c-7779f4cd6c47","Poll Single Select","What is your engagement or relationship (current or past) to a college or university?","Faculty","2.8%","3.6%","1.3%","4.0%","2.9%","2.5%","0.0%","0.0%","3.4%","4.8%","0.0%","2.8%","2.6%","0.0%","2.2%","2.8%","5.7%","1.5%","100.0%","0.0%","0.0%","1.2%","4.6%","0.0%","0.0%"
"db908d97-829a-446f-b26c-7779f4cd6c47","Poll Single Select","What is your engagement or relationship (current or past) to a college or university?","Staff","5.7%","8.9%","2.5%","4.0%","7.4%","7.5%","0.0%","0.0%","3.4%","7.9%","5.0%","8.5%","3.9%","0.0%","5.2%","7.4%","7.6%","4.5%","0.0%","100.0%","0.0%","9.1%","2.0%","0.0%","0.0%"
"db908d97-829a-446f-b26c-7779f4cd6c47","Poll Single Select","What is your engagement or relationship (current or past) to a college or university?","Community member","67.6%","64.3%","73.4%","60.0%","70.6%","70.0%","0.0%","20.0%","43.1%","65.1%","75.0%","73.2%","85.5%","0.0%","69.6%","70.4%","59.0%","71.1%","0.0%","0.0%","100.0%","66.5%","68.6%","100.0%","0.0%"

"Question ID","Question Type","Question","Responses","All(318)","O2: Very liberal (56)","O2: Slightly liberal (79)","O2: Moderate (75)","O2: Slightly conservative (68)","O2: Very conservative (40)","O3: Under 17 (0)","O3: 18-20 (10)","O3: 21-29 (58)","O3: 30-39 (63)","O3: 40-49 (40)","O3: 50-59 (71)","O3: Above 60 (76)","O4: Current student (76)","Left leaning (135)","Right leaning (108)","Protest Attendance (105)","Non -Protest Attendants (201)","O4: Faculty (9)","O4: Staff (18)","O4: Community member (215)","O5: Female (164)","O5: Male (153)","O5: Non-binary (1)","O5: Prefer not to disclose (0)"
"b5b1afe5-7b49-4e39-8f52-cbf00d7b9033","Poll Single Select","What is your gender identity?","Female","51.6%","51.8%","51.9%","50.7%","51.5%","52.5%","0.0%","60.0%","51.7%","47.6%","50.0%","57.7%","48.7%","50.0%","51.9%","51.9%","44.8%","55.7%","22.2%","83.3%","50.7%","100.0%","0.0%","0.0%","0.0%"
"b5b1afe5-7b49-4e39-8f52-cbf00d7b9033","Poll Single Select","What is your gender identity?","Male","48.1%","48.2%","46.8%","49.3%","48.5%","47.5%","0.0%","40.0%","48.3%","50.8%","50.0%","42.3%","51.3%","50.0%","47.4%","48.1%","54.3%","44.3%","77.8%","16.7%","48.8%","0.0%","100.0%","0.0%","0.0%"
"b5b1afe5-7b49-4e39-8f52-cbf00d7b9033","Poll Single Select","What is your gender identity?","Non-binary","0.3%","0.0%","1.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","1.6%","0.0%","0.0%","0.0%","0.0%","0.7%","0.0%","1.0%","0.0%","0.0%","0.0%","0.5%","0.0%","0.0%","100.0%","0.0%"
"b5b1afe5-7b49-4e39-8f52-cbf00d7b9033","Poll Single Select","What is your gender identity?","Prefer not to disclose","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%"

"Question ID","Question Type","Question","Responses","All(318)","O2: Very liberal (56)","O2: Slightly liberal (79)","O2: Moderate (75)","O2: Slightly conservative (68)","O2: Very conservative (40)","O3: Under 17 (0)","O3: 18-20 (10)","O3: 21-29 (58)","O3: 30-39 (63)","O3: 40-49 (40)","O3: 50-59 (71)","O3: Above 60 (76)","O4: Current student (76)","Left leaning (135)","Right leaning (108)","Protest Attendance (105)","Non -Protest Attendants (201)","O4: Faculty (9)","O4: Staff (18)","O4: Community member (215)","O5: Female (164)","O5: Male (153)","O5: Non-binary (1)","O5: Prefer not to disclose (0)"
"5627aba0-8501-4cdc-9501-f347749cf04c","Poll Multi Select","How would you describe your ethnicity?","White","72.6%","67.9%","72.2%","73.3%","77.9%","70.0%","0.0%","60.0%","63.8%","71.4%","65.0%","71.8%","86.8%","61.8%","70.4%","75.0%","62.9%","77.6%","44.4%","72.2%","77.7%","73.8%","71.2%","100.0%","0.0%"
"5627aba0-8501-4cdc-9501-f347749cf04c","Poll Multi Select","How would you describe your ethnicity?","Black or African American","22.3%","25.0%","22.8%","24.0%","16.2%","25.0%","0.0%","30.0%","29.3%","23.8%","25.0%","23.9%","11.8%","31.6%","23.7%","19.4%","33.3%","16.4%","55.6%","27.8%","17.2%","23.2%","21.6%","0.0%","0.0%"
"5627aba0-8501-4cdc-9501-f347749cf04c","Poll Multi Select","How would you describe your ethnicity?","American Indian or Alaskan native","0.9%","0.0%","1.3%","2.7%","0.0%","0.0%","0.0%","0.0%","0.0%","3.2%","0.0%","0.0%","1.3%","0.0%","0.7%","0.0%","0.0%","1.5%","0.0%","0.0%","1.4%","0.0%","2.0%","0.0%","0.0%"
"5627aba0-8501-4cdc-9501-f347749cf04c","Poll Multi Select","How would you describe your ethnicity?","Asian","4.4%","3.6%","5.1%","4.0%","5.9%","2.5%","0.0%","20.0%","8.6%","1.6%","5.0%","4.2%","1.3%","7.9%","4.4%","4.6%","3.8%","5.0%","0.0%","5.6%","3.3%","3.7%","5.2%","0.0%","0.0%"
"5627aba0-8501-4cdc-9501-f347749cf04c","Poll Multi Select","How would you describe your ethnicity?","Native Hawaiian or Pacific Islander","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%"
"5627aba0-8501-4cdc-9501-f347749cf04c","Poll Multi Select","How would you describe your ethnicity?","Latinx","5.0%","7.1%","3.8%","6.7%","5.9%","0.0%","0.0%","10.0%","6.9%","4.8%","7.5%","5.6%","1.3%","9.2%","5.2%","3.7%","5.7%","5.0%","0.0%","5.6%","3.7%","4.9%","5.2%","0.0%","0.0%"
"5627aba0-8501-4cdc-9501-f347749cf04c","Poll Multi Select","How would you describe your ethnicity?","From multiple races","2.2%","3.6%","2.5%","1.3%","1.5%","2.5%","0.0%","10.0%","3.4%","3.2%","5.0%","0.0%","0.0%","3.9%","3.0%","1.9%","1.0%","3.0%","0.0%","0.0%","1.9%","2.4%","2.0%","0.0%","0.0%"

"Question ID","Question Type","Question","Star","Responses","Sentiment","All(307)","O2: Very liberal (53)","O2: Slightly liberal (78)","O2: Moderate (74)","O2: Slightly conservative (66)","O2: Very conservative (36)","O3: Under 17 (0)","O3: 18-20 (10)","O3: 21-29 (57)","O3: 30-39 (63)","O3: 40-49 (39)","O3: 50-59 (67)","O3: Above 60 (71)","O4: Current student (75)","Left leaning (131)","Right leaning (102)","Protest Attendance (105)","Non -Protest Attendants (201)","O4: Faculty (9)","O4: Staff (17)","O4: Community member (206)","O5: Female (159)","O5: Male (147)","O5: Non-binary (1)","O5: Prefer not to disclose (0)","Submitted By","Sample ID","Participant ID"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","Protests should be monitored by law enforcement, the press, and neutral legal observers to make sure all laws are followed and everyone is safe.","Neutral","75%","62%","79%","74%","78%","81%"," - ","60%","79%","70%","77%","80%","73%","73%","73%","79%","76%","75%","78%","75%","76%","73%","77%","100%"," - ","Left leaning, O2: Slightly liberal, O3: 40-49, O4: Community member, O5: Female, Protest Attendance","","5710681a-9da4-4831-a68d-423d035d371c"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","Local police are usually aware and ready to step in if there is a problem. ","Positive","75%","57%","72%","78%","82%","92%"," - ","70%","79%","73%","72%","76%","76%","75%","66%","85%","71%","77%","89%","69%","75%","70%","81%","0%"," - ","Left leaning, O2: Very liberal, O3: Above 60, O4: Staff, O5: Female, Protest Attendance","","c24d3b42-2eda-4645-b9b4-6df7357bb890"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","Spreading awareness of the proper way to protest and why to do it.","Neutral","75%","64%","79%","74%","75%","83%"," - ","60%","80%","68%","77%","79%","75%","75%","73%","78%","76%","75%","78%","75%","75%","73%","77%","100%"," - ","Non -Protest Attendants, O2: Very conservative, O3: 30-39, O4: Community member, O5: Male, Right leaning","","d40576cf-7800-4cf1-b88c-c3b72ae27624"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","Protests should try to get suitable permissions. Then, they have the moral high ground, as long as the protest does not change in scope and nature. People at a protest should be aware. They should look for bad actors who are being disruptive and counter-productive to their cause. There should be some sort of leadership or accountability. ","Negative","75%","68%","78%","75%","72%","83%"," - ","70%","79%","63%","87%","76%","76%","80%","74%","76%","79%","73%","67%","75%","74%","75%","75%","100%"," - ","Non -Protest Attendants, O2: Slightly conservative, O3: 30-39, O4: Community member, O5: Male, Right leaning","","2d0cfb60-9ef9-459d-b932-7ebc328bb988"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","protect appropriate protests, clear guidelines and law enforcement training are essential.","Neutral","75%","62%","78%","75%","80%","78%"," - ","60%","75%","70%","77%","77%","79%","73%","72%","79%","76%","75%","78%","75%","76%","72%","79%","100%"," - ","Non -Protest Attendants, O2: Slightly conservative, O3: 30-39, O4: Community member, O5: Female, Right leaning","","7615f4bc-461b-4642-86b3-ef06d7a1975c"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","I think the people organizing the protest have a duty to set forth expectations of those participating ","Neutral","75%","68%","77%","75%","74%","83%"," - ","70%","84%","71%","77%","73%","73%","75%","73%","77%","80%","73%","78%","75%","75%","75%","75%","100%"," - ","Non -Protest Attendants, O2: Moderate, O3: 21-29, O4: Current student, O5: Male","","a0da8a74-1b85-4c2d-82f7-a23b70507dad"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","Find a way to keeps counter protests from clashing.  Set rules that need to be followed.  No camping out where the general public needs to move through.  No blocking access to anything.  Create areas that are public, good visibility but out of the way so that people can protest there and be seen without causing major issues to others' lives.","Neutral","75%","72%","77%","70%","74%","89%"," - ","80%","79%","68%","79%","74%","76%","79%","75%","79%","78%","74%","78%","69%","74%","73%","77%","100%"," - ","Left leaning, Non -Protest Attendants, O2: Slightly liberal, O3: 40-49, O4: Community member, O5: Male","","4cd5f067-d2c7-4244-8b9e-8327a8876136"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","Have a set leader to peacefully organize the protesters.","Neutral","75%","62%","79%","75%","77%","81%"," - ","70%","82%","73%","77%","74%","72%","72%","73%","78%","76%","75%","78%","75%","76%","75%","75%","100%"," - ","O2: Moderate, O3: 21-29, O4: Current student, O5: Male, Protest Attendance","","ad93c1e1-2cb8-4fde-a65f-34b8034371fe"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","Enforcing of the law and having a designated space and time for the protest to occur. ","Neutral","75%","62%","74%","74%","82%","86%"," - ","60%","75%","76%","77%","80%","70%","76%","69%","83%","74%","76%","89%","63%","75%","73%","77%","0%"," - ","Non -Protest Attendants, O2: Moderate, O3: 21-29, O4: Current student, O5: Female","","d3862a7e-ba79-4d6c-9f3b-1ddc6b36b581"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","More police presence, having a designated area where people are screened for weapons before entering, making sure there are no counter protestors.","Neutral","75%","55%","72%","78%","83%","92%"," - ","70%","79%","71%","74%","77%","75%","73%","65%","86%","74%","76%","89%","75%","75%","73%","78%","0%"," - ","Non -Protest Attendants, O2: Slightly conservative, O3: Above 60, O4: Community member, O5: Female, Right leaning","","ae71a116-9825-4131-acf1-8f9c32ef8843"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","space for both sides to congregate peacefully","Positive","75%","68%","76%","68%","77%","92%"," - ","80%","73%","70%","82%","74%","76%","79%","73%","82%","78%","73%","67%","63%","75%","73%","77%","100%"," - ","Left leaning, Non -Protest Attendants, O2: Very liberal, O3: 30-39, O4: Faculty, O5: Male","","9e55c190-412c-4ac9-9f4d-90c9b1a04906"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","organizational factors such as a group leader who guides the protest to avoid conflict.","Neutral","75%","77%","77%","66%","74%","86%"," - ","60%","80%","71%","77%","77%","72%","75%","77%","78%","82%","71%","89%","63%","75%","75%","74%","100%"," - ","Non -Protest Attendants, O2: Moderate, O3: 50-59, O4: Community member, O5: Male","","8a61d57c-a6db-4604-8dd4-d46fb6541d0c"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","make sure the police presence knows the law and protects the protestors and other citizens during the protest","Negative","75%","60%","77%","73%","82%","83%"," - ","60%","75%","71%","77%","76%","77%","76%","70%","82%","74%","75%","78%","75%","74%","72%","77%","100%"," - ","Left leaning, O2: Very liberal, O3: 40-49, O4: Community member, O5: Male, Protest Attendance","","33cbf24d-71b8-4e3d-9360-c633a31d594a"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","Protests that file the correct paperwork and may have protection and authority ahead of time can be protected properly.","Neutral","75%","70%","78%","73%","75%","78%"," - ","60%","80%","71%","79%","74%","73%","71%","75%","76%","79%","73%","78%","94%","75%","74%","75%","100%"," - ","Non -Protest Attendants, O2: Moderate, O3: 50-59, O4: Community member, O5: Female","","95f40497-0d48-49aa-b64d-c0748d528761"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","appropriate security and law enforcement.  Help from notable public figures that are not disorganizing the audience nor advocating violence.","Neutral","75%","58%","72%","78%","78%","92%"," - ","70%","77%","75%","79%","73%","73%","76%","66%","83%","71%","77%","89%","69%","74%","71%","79%","100%"," - ","O2: Slightly conservative, O3: 30-39, O4: Current student, O5: Female, Protest Attendance, Right leaning","","2ad30a6c-1d4a-4f14-927b-e65e1c226bd0"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","I would say that people should have permits in order to have protest. However, I know that some protests just pop up and that’s the point so that they can insight versus follow the rules. So I’m not quite sure how to exercise appropriate protest without infringing on freedom of speech.

","Neutral","75%","62%","76%","78%","74%","86%"," - ","80%","77%","67%","77%","76%","77%","76%","70%","78%","75%","75%","78%","75%","74%","72%","77%","100%"," - ","Non -Protest Attendants, O2: Moderate, O3: 50-59, O4: Community member, O5: Female","","8df6c86b-f892-4c7c-a2eb-bdd2a74ad5d6"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","security for the protestors","Neutral","75%","60%","72%","81%","78%","83%"," - ","90%","82%","73%","69%","71%","75%","75%","67%","80%","74%","75%","89%","69%","75%","73%","76%","100%"," - ","Non -Protest Attendants, O2: Slightly conservative, O3: Above 60, O4: Current student, O5: Male, Right leaning","","2969cb48-5e3d-4239-87b8-7f7fc9442d8e"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","allow groups to gather and provide ppolice presence to assure peacefulness","Neutral","75%","68%","76%","75%","77%","78%"," - ","70%","80%","75%","77%","74%","70%","72%","73%","77%","79%","73%","78%","94%","74%","74%","75%","100%"," - ","O2: Slightly conservative, O3: 50-59, O4: Community member, O5: Male, Protest Attendance, Right leaning","","bee93acf-36c8-46df-97d6-ca295682a02c"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","A designated area for protests should be considered.","Neutral","75%","68%","78%","71%","74%","86%"," - ","60%","84%","71%","77%","76%","70%","76%","74%","78%","76%","74%","89%","69%","74%","72%","78%","0%"," - ","Non -Protest Attendants, O2: Slightly conservative, O3: 50-59, O4: Community member, O5: Female, Right leaning","","fb4983e4-ebe8-4d07-91f2-229ae0dedff2"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","There should be respectful police protection available in the event of actions initiated by disagreeing groups.","Neutral","75%","64%","76%","73%","78%","86%"," - ","60%","79%","67%","82%","76%","76%","77%","71%","81%","74%","75%","67%","75%","74%","72%","77%","100%"," - ","Non -Protest Attendants, O2: Moderate, O3: Above 60, O4: Community member, O5: Female","","1f6fc320-b9f7-490d-b797-93c0f15d3357"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","They should communicate right before the protest that they should by no means engage in violence and also they should be supervised by the police.","Negative","75%","66%","76%","71%","77%","89%"," - ","70%","73%","67%","87%","76%","76%","76%","72%","81%","74%","75%","78%","63%","75%","73%","77%","100%"," - ","Non -Protest Attendants, O2: Very conservative, O3: 50-59, O4: Current student, O5: Male, Right leaning","","5a23c839-648b-4ee8-9a21-5cbf24fcb6a3"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","Establish and communicate clear guidelines for protests, including permits, routes, and behavior expectations.","Positive","75%","62%","74%","75%","80%","83%"," - ","70%","79%","73%","74%","71%","77%","75%","69%","81%","75%","75%","78%","75%","75%","73%","77%","100%"," - ","Non -Protest Attendants, O2: Very conservative, O3: 21-29, O4: Community member, O5: Male, Right leaning","","b553a45a-21ae-4371-896a-4ad6f6326fe9"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","Making sure the protesters are protected from angry bystanders and power hungry cops","Neutral","74%","62%","78%","75%","75%","81%"," - ","60%","77%","70%","77%","77%","75%","72%","72%","77%","76%","74%","78%","75%","75%","72%","77%","100%"," - ","Left leaning, O2: Very liberal, O3: 21-29, O4: Community member, O5: Male, Protest Attendance","","8ba299c2-74ac-4725-9396-33f8b03f06a0"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","Make sure to talk to everyone ahead of time about what kind of protest to have ","Neutral","74%","66%","79%","71%","74%","83%"," - ","50%","80%","67%","79%","79%","73%","75%","74%","77%","78%","73%","78%","75%","74%","72%","77%","100%"," - ","O2: Moderate, O3: 30-39, O4: Community member, O5: Female, Protest Attendance","","35bd07d5-e7cc-461d-8bf2-0632571e9ac8"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","Better police policies to keep both protestors and non involved people safe. ","Neutral","74%","62%","79%","74%","75%","81%"," - ","70%","77%","68%","79%","79%","72%","76%","73%","77%","76%","74%","67%","75%","74%","72%","77%","100%"," - ","Left leaning, Non -Protest Attendants, O2: Slightly liberal, O3: 21-29, O4: Community member, O5: Female","","4e92d381-1c91-4ffa-a57e-64d05ef056b9"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","The government should act when peaceful protests are happening, as to encourage more peaceful protests in the future.","Neutral","74%","62%","81%","73%","75%","81%"," - ","60%","80%","70%","77%","79%","70%","75%","73%","77%","77%","73%","78%","75%","74%","73%","76%","100%"," - ","Left leaning, O2: Slightly liberal, O3: 30-39, O4: Community member, O5: Female, Protest Attendance","","aee2a166-9cc3-4e34-8664-d72515fb0c93"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","Appropriate protests should be protected by police in the event that violent counter-protestors become violent. ","Neutral","74%","62%","79%","73%","77%","81%"," - ","60%","79%","70%","77%","79%","72%","73%","73%","78%","76%","74%","78%","75%","75%","72%","77%","100%"," - ","Left leaning, Non -Protest Attendants, O2: Very liberal, O3: 18-20, O4: Current student, O5: Male","","0d09643e-5288-4462-8917-5dab8ebb10d5"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","Arrange the protest in the area where its taking place first. Make sure the place supports the cause and allows you to make a peaceful protest there.","Neutral","74%","62%","79%","73%","78%","78%"," - ","60%","79%","70%","77%","79%","72%","73%","73%","78%","77%","73%","78%","75%","75%","72%","77%","100%"," - ","O2: Moderate, O3: 50-59, O4: Community member, O5: Female, Protest Attendance","","25f81ed0-b3a6-4f51-b28c-6e14c576dde6"
"03b44855-616b-46f2-8650-2b09192f4238","Ask Opinion","What measures (if any) could be taken to ensure appropriate protests are protected?","","Educate the protesters first and organization","Neutral","74%","64%","73%","73%","78%","89%"," - ","60%","73%","68%","85%","74%","77%","73%","69%","82%","73%","75%","89%","69%","75%","71%","78%","100%"," - ","O2: Very conservative, O3: 21-29, O4: Community member, O5: Male, Protest Attendance, Right leaning","","a41f778d-3bb3-4f71-accf-75c62fc8990f"
