"Name","Right to assemble"
"Title","Right to assemble"
"Date","June 25, 2024 at 3:38 PM (GMT)"
"Duration","3:22:00"
"Participant Count","363"
"Participant Limit","350"
"File Type","Verbatim Map"
"",""
"Question ID","Question Text","Participant ID","Thought ID","Thought Text"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","c5f5758a-4579-4d10-9c59-de7652e57a8d","b2273c58-c892-4c82-992c-4f70441d9e3b","Peaceful, respectful of opponents, no damage to property, follows all protocols in place"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","13df00ec-9bd6-42a7-bbc9-dbaba06b877d","ba1cd845-09a7-46cd-8208-d2563f19d7b6","if there are legitimate grievances that need to be addressed.  Not just because you are mad at something"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","0aef5fd5-660b-47f6-8974-f2db537725f4","ded891ab-db83-4398-a94d-71f33f90b594","That it is our right to protest by law and speak out minds."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","0d4dc7b8-8d4d-4968-9ca8-593a4fc9c4b7","8eac8a9b-40a7-4247-9d47-8f5610c20f6b","It must be peaceful and nonviolent in nature. This includes both physical or psychological violence."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","3c5910dd-a25b-4fd8-b30d-df02c0967b99","beeafcdc-0fe7-413e-9615-0679e6a1a63d","Peaceful and organized, in my opinion. No violence, no aggression but lawful and strong."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","858a0283-1f75-4e6b-81da-323e401976ac","e3a67a6a-0951-45e1-b9db-58778ee78b5a","The nature of the protest, for instance,  Black Lives Matter. Some protests, like being Pro-Life often times, they're protesting to take women's rights to an abortion away. Black Lives Matter protects the rights of people of color.
"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","d7425b23-68fb-47ff-8af6-a677f0c673de","da0168ca-9741-41e3-8df0-29a0772f012f","Peaceful protests with signs that lack guns or weapons and do not cause violence."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","51e6d58c-da91-4473-936d-a212b4892331","fd3fba63-b802-41b3-91c1-7341a3d25743","An appropriate protest could be anything from a group of individuals fighting for certain rights, laws, or movement. Sometimes these protests last days-years. 

"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","95f40497-0d48-49aa-b64d-c0748d528761","258e715b-7dd4-4e36-b80a-e7b7dd8346e4","Peaceful protests are appropriate, with no violence or destructions.
"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","22c1fb4f-cc1b-4304-b710-ba2065567ccb","f85e41fe-2ca6-42e1-b9d7-8d02b1adb64f","Being respectful"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","bee93acf-36c8-46df-97d6-ca295682a02c","fcf9478a-889c-4a14-b51d-07629b18d335","gathering as a group"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","7cfa91f4-69c8-48ef-9989-2f4c37a7d19b","07186810-5189-46cf-8f18-af5831567351","Being able to safely protest at a certain spot and having the protest remain peaceful and conducive "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","7769dd24-fa6c-46ee-a316-303b514b0203","3d1bee61-a01f-43f0-8ea4-f9938091d082","When it is peaceful and conducted with respect to those laws."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","4b83f1ce-ac10-463c-9d59-19c6d4d471f3","e031d83b-69b8-4240-a98c-ac86b10a2b94","DIALOGUE MUST BE YOUR FIRST PRIORITY .. CLEARLY COMMUNICATE WHAT YOU WANT... INCLUDE DIGITAL MEANS OF PROTEST PARTICIPATION"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","b144343d-d2f8-483b-8931-db2f4fda78ed","9a5a020f-1124-4840-b280-6f50e7e7b131","planned, have permits, non-violent, have a purpose and goal, organized"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","2948f780-b3b7-4923-9972-ea0a118e6444","8d1e38e4-dc46-4cfb-8f47-1b5d16f1f41e","Having a real grievance that affects you and/or your community. Not defaming or destroying others property "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","01529dd4-244e-49e6-98bf-705b278606e9","10bc5495-7cf3-4853-8fc4-65b86a47e375","action being protested is morally wrong

action being protested is inappropriate 

protest is peaceful

protest does not harm other people or their ability to move"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","f0a99b27-7823-4bfc-98ad-7e7f3fbc7dfb","58b2c361-747c-4473-9257-7cbefe0812f6","Peaceful, without vandalizing government property "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","ee966c0b-471c-4123-b9b8-3db57c214ae6","80ea386b-a43c-45a6-89ea-360f5eed38cf","Not disturbing the rights of others and their ability to perform their usual actions.  Must be peaceful and not threatening.  All laws must be obeyed."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","0d09643e-5288-4462-8917-5dab8ebb10d5","c89015cf-cea6-400a-b3c6-80053edbc853","Protests are appropriate when they are peacefully performed for a non-illegal cause. "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","5e675ad8-212f-4308-b15b-e82e63b21399","f1fcde61-1933-4d8b-9718-409eda41f8eb","A protest is appropriate if it does in a peaceful, civil manner"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","37088d05-c5e8-4695-bb32-b4e13bbf254d","5fa5d6b2-b80c-4950-8f15-ff1bb9b5a0d6","When the protest is peaceful and no violence or vandalism takes place."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","7bb321a2-b42f-407c-b00f-de4b3ac23345","920748c9-ef6d-4be0-9075-e9562b702629","It is appropriate as long as it maintains qualities described by the First Amendment. "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","ed785fef-c364-46f9-bf5c-aad9ecea42e3","3a19f778-a2c6-40dc-aaec-cd57c3d61c33","Characteristics that make a protest appropriate is when people gather civilly to make their concerns heard.  Sometimes these tactics need to be a bit invasive (gather in large quantities in an area with heavier foot traffic) to make their voices heard.  "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","e8341e45-6f3f-414f-b175-4b7dfdf331ba","96f49906-3197-457a-82f7-784c06086bea","Being peaceful is the most appropriate aspect."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","78302372-7111-4e1a-85ee-98df32eae75c","db59c4b5-62cb-4ffc-8986-b74e9742d0d5","Peaceful.  NO destruction of property.  No violence whatsoever. No lewd behavior.  All persons of every race, ethnicity, etc to attend without fear.  "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","5b7aa3c8-b42e-4bf9-8c22-2945eab81370","b4bd6f6a-335e-4cde-8f6b-305fc775e324","If the protest is non violent, and is not causing any harm emotionally or physically, I believe the protest is appropriate "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","6e56cdb4-77a5-4b37-b41b-1a0571f1f941","fb9482e4-1724-45e8-a581-9602949fe283","When there are no violent acts committed, the protest is peaceful. Violent acts can include throwing items, smashing windows, forcefully pushing others, etc. As long as these actions do not occur, the protest is peaceful."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","e2ff6c4f-f9db-4bc2-8d96-c7044c2fcf1d","1f91c9bd-b334-4049-b54d-5ce8c24238a4","Peaceful assembly would be the main feature"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","25f81ed0-b3a6-4f51-b28c-6e14c576dde6","9d5291ba-195a-4900-bab7-92059de1ab6e","A successful protest can take place when like-minded people come together to protest a cause peacefully and can accomplish others to join in and learn/expand their minds/beliefs to the cause as well."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","c4848b48-8421-4285-ae0a-7473cf0b01cc","d1127277-8d64-473e-9eb7-1ea75b8843af","I think if people protest in a peaceful way and not do anything that harms others or themselves I think it is appropriate. "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","d7343c10-a9e8-4fc0-ade9-0446f5374789","692a2120-9219-4274-ba39-4726ef698173","If the protest is peaceful and doesn't block any major roads, I think it's appropriate."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","1b113237-4cdf-4b3e-92f2-c7984defed6d","de78a38a-2034-4118-a65f-9d2affa88f2c","calm and saftey

"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","a5df2d1e-70d3-4766-972d-2ee49fbb56eb","9c40e9fb-53fa-43b9-8d7b-88de4be5eb3c","grievance against an entity, support of a cause, petitioning for change"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","b4e51298-c569-4195-a656-03f9000830b8","fdcd868b-5f5a-4b1a-a8c8-a60b5fc0d01b","Peaceful, non-violent is a must, but often times police escalate the issue."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","447df10c-bfdc-4efd-b221-f0830d7d8d92","787265c7-01d1-4ad3-98a9-cf4ffedd474a","Whatever the government decides is appropriate at that time."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","3f4de25c-45be-4570-bd10-b72c27816563","16ac4c8f-2e2d-4839-aa7b-098a4816f52f","Peaceful demonstration to protest or petition the government. "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","4083f5c0-accc-4817-9071-494828cf5f1b","1d43a8df-7b84-4c66-ad10-3086d86fd111","Protesting, shouting, marching, props, signs, "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","56b8fbc9-125b-43fc-b05f-77556225007e","da87e562-7b60-4294-b050-8ff4ca6551fc","any cause that has a need to put there cause on a higher level"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","60884f74-8978-456c-a351-47736f956618","730114f0-29d0-4d23-8655-5ed4e420769d","It needs to be peaceful and following laws that are in place at that location."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","fea373bc-5615-4e9e-9cde-b0d1f920c07c","83a07e0d-0b4e-4c2a-b5e4-fdc8288ebbb3","That it is peaceful, organized and lawful"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","2c02fc42-f53a-48c8-8f03-cd83e7b43ef7","b18cfdf0-785e-48cc-955a-44a636dd0553","Nonviolent would be one. Another would be to keep it respectful. You can voice your own opinions without downgrading others. "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","ff9701c3-4fa4-4b09-a1c4-7ae05c274fce","f1fa6367-1cd4-48db-b665-88d3ad10f70d","peaceful protesting, no violence "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","6d09b3bf-e8be-454d-8995-b63478d2ca4b","0058f8bf-aff4-48da-b27f-18bb053d278b","A group of people gathered together to march against a person or group of people who are doing harm."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","2f0691a0-b470-4d83-a2d9-df5f1ed1f9a0","67cfb8a1-0816-45d4-b63b-6b3b003a2e35","If it is peaceful, inclusive, and for an actual good cause. "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","793c40c5-d295-48fd-8039-2976b7691af0","6ae1643e-d3d3-4e1d-855c-15f36e78ca2b","A right to assemble can include actions such as a protest, march, or general demonstration. Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereof; or abridging the freedom of speech, or of the press; or the right of the people peaceably to assemble, and to petition the Government for a redress of grievances."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","50928a55-a50a-4735-a0e7-0b90f7c20186","e1c965ba-dd31-4876-80c2-a1de3596bcfd","Any protest that is peaceful. They can be loud and enthusiastic but not threatening violence. They should be presenting their arguments and points and not trying to provoke violence."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","994e9b74-c601-4771-96bb-c5a47db1b2fb","0e51da2e-c170-4b9b-bdf5-2b33d7320635","A protest can be appropriate if it doesn't block other people's freedom of movement. This includes not blocking roadways, mass transit, and other modes of transportation. Another characteristic is the protest allowing people who don't agree with your idea to have a freedom of choice. "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","bab231b7-6bb3-425c-b05f-63358b98b575","1ec23127-e199-4cce-8125-f8c99f3e369e","A peaceful protest should not involve violence, theft, damage to property, or threats. Laws should not be broken while engaging in a protest. "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","e3773f38-a504-404a-a97d-fef68968d9d8","4bd52e44-f0ab-4d60-9627-7d7180ffe374","If the protest are peaceful and done for a right reason,then only its appropiate.It should not harm anyone."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","c2f6e30f-1659-4540-bb9d-590a7c703cae","d5a2fd4e-cc0b-4960-ad8d-3ca0847a15b5","No police brutality or people with weapons. Friendly protest is appropriate."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","3ea41769-b256-4d3e-bff7-f264b67ff7da","63efbcf2-dbe1-4bcd-bea4-d9041c11a664","To be appropriate protest must be peaceful and not infringe on another's rights. "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","0ef0bf88-94db-49cc-85e2-162091b263f5","4a8a9234-fc53-4f5a-b8d6-f47b5561dcbc","A protest is appropriate include a shared interest - a common goal

"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","6532a6b7-5331-40a4-af14-851da3d6cdad","d4a1db73-54fd-47c3-a3a8-a1eabe19f1e1","The main characteristic that makes a protest appropriate is peacefulness.  Peaceful protests are good if done well. Also, refraining from the use of vulgar and hateful language makes the protestors look a lot more credible. I think using swear words, etc. is just unacceptable especially with children present and even holding the signs with the swear words on them. It just looks bad and does not get any buy in from the other side. It actually just further divides people. "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","25172714-50c8-404a-a3c2-4c19344129af","65b34cb5-df6a-489e-b02d-7788b7aeac85","A good protest is one where people keep it peaceful. No violence or messing stuff up—that just muddles the message. It's gotta be clear what they're protesting about, like everyone's on the same page. Timing's important too, hitting the right moment can really shake things up. And it's awesome when everyone feels welcome, like it's a big community standing up together. Plus, talking to the right folks and getting the neighborhood involved, that's how you show you're serious about making th"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","3860b090-e302-4b1d-992a-e032cd84c07e","3fd416bb-50b7-4c2d-aa2a-3c8a8c457fbc","Listen to everyone's concerns, Dialogue must be the first priority, make it a click on social media"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","4cd5f067-d2c7-4244-8b9e-8327a8876136","d3711564-0527-40b7-b40b-fe00c6be18c1","Peaceful, no threats or intimidation towards any other group, no calls for violence.  In addition protests should not block other citizens from being able to live out their and carry out their responsibilities, especially those responsible for taking care of others."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","4f319619-54d5-43bf-9adb-92a674a57155","8f32e105-51bc-4403-88ed-fd7f8441a823","Peaceful "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","2969cb48-5e3d-4239-87b8-7f7fc9442d8e","a75bacf3-824c-45a3-845d-653fa2e2ecfc","an appropriate protest should be free of violence and peaceful"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","2d0cfb60-9ef9-459d-b932-7ebc328bb988","550c8226-6cff-4cac-8965-116b51b21a85","It should be non-violent. It should have required authorization, if this is required. It should meet and dissipate at a certain time and have a certain cause or scope. "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","4e85d3a8-a5e8-4d8d-b3b8-1137fe8c32c7","82e2be53-ee9e-48e9-b04a-aa98bc90420c","as long as it's peaceful"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","8684ef41-1ef1-483a-ac3d-cf2f5adf257e","02c7e85c-6a38-46fc-9502-6d15e3fbc807","Peaceable and organized. Ability to speak freely without fear of retaliation. Many or few gathered. No blocking of important, necessary, or regular events/activities."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","8ba299c2-74ac-4725-9396-33f8b03f06a0","e3784a19-ff3b-42d2-8675-e4087ae25af4","peaceful/no violence

educational

scheduled

well known"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","9e55c190-412c-4ac9-9f4d-90c9b1a04906","aafd0164-4796-4b3c-ab00-96ba748c2ccd","Whether it is done respectfully, and doesn't infringe on the rights of others."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","c24d3b42-2eda-4645-b9b4-6df7357bb890","d9a67bf4-829b-4e11-9ba9-d0da31418527","When there is a particular issue that merits the public to pay attention and SHOW their disapproval or point of view.   OR to show support. "
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","9d194e3d-3ce9-49f1-b82c-ac7b8a5daae1","a80cd3a3-ca14-4b8f-adaa-9960ccd06817","reasonable cause"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","dd4184b8-8c9e-48cd-8568-be8baeafa31a","bdc7f7cc-7c29-4b39-8765-dd3b637d5f41","when it is organized and doesn't cause any danger to others"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","8edb476c-7f89-4bd6-9f65-15f4071963d1","1e5cde54-56ad-4af3-bf25-52fa4c04ee47","Respectful of other people, non-violent, peaceful"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","7ff29176-ae0a-4d3c-9d19-5d3a0f60907d","d3f27d9e-47c8-42a5-b6e5-e420dcf741a1","A collective group expressing their opinion in a way that doesnt threaten the lives of others"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","7b256594-0113-40dd-a09b-b397403db3a2","adf88995-e008-4199-a718-12b1a4b2fbe6","a group of people to PEACEFULLY stand up for what they believe in"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","97d2d4b9-bf74-408c-8348-2a56774f9737","81cee59c-13da-45e4-ba2e-1db73ea59c94","I think the main feature of a protest should be a strong, organized cause. Too often people join protests just for the sake of joining a protest and not because they care about the issue being fought against. This is rather unfortunate as it often ends up reflecting poorly on the protest leaders."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","d40576cf-7800-4cf1-b88c-c3b72ae27624","3481dd94-6c04-47e8-80a2-30b9d8fc5b4c","When grievances have escalated so highly that some action now must be taken."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","8fc574df-595f-4f78-8252-b364129ee7b6","7e1ae455-0586-4993-8528-d2a554648e32","Peaceful with legitimate grievances or issues."
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","ecec1b33-2d08-4c4a-99bf-68e75bbb7937","f8d2102e-009a-42ce-b6ed-68c9ab74315e","Interfering with healthcare rights, implications with taxes, education of children"
"db8266fb-c4e8-409d-9d38-87f009b756be","What are features or characteristics that make a protest  appropriate?","95952524-7577-4979-b86e-c5cdcce9d813","88d42284-0485-4c55-a8c9-1447e1c475c0","non-violence, expression of values/opinions"
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","7aa91bc2-dd35-4812-9de4-30aead869180","2d8cba7b-0a5e-4134-93e0-da9d880628ce","Violence, destruction of property, hate speech, trespassing, blocking emergency services or puiblic access and disturbing the peace. "
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","a4c410aa-df05-4794-b4a5-89cc50715b9e","2fb802c2-20f3-47d0-a9c4-b69513bc2074","An inappropriate protest would include any type of violence, or any harm that would come to others.  It would be inappropriate for a protest to impeded others from going where they need to go.  It would be inappropriate for a protestor to protest about something they have no knowledge about."
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","d3862a7e-ba79-4d6c-9f3b-1ddc6b36b581","a54fc2a9-91ec-45bc-aa64-4360eb9e6092","Intentionally putting others in harms way. Breaking any law in the name of the protest. Having any disrespectful and dangerous behaviors amongst the participants or on-lookers."
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","c5bace68-1764-450a-97b7-4a47071fb5e8","eda0af72-d03e-4f74-bb81-bc26d117e809","Any destruction of property, any harassment of people passing by , any obscene language shouted at anyone , any blocking traffic or entrance to buildings . Any lewd behavior like nudity . Any threats to anyone  standing or passing by "
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","ee966c0b-471c-4123-b9b8-3db57c214ae6","7a031ae5-773b-4087-a2e5-9844d09dd7cd","Any unlawful activity.  Not obeying direction from law enforcement.  Disturbing the rights of others.  Not having secured the proper approvals if required."
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","3cec855c-ecfe-4eac-a234-33b410a478f7","0fe890ac-4c09-42a0-9d44-2b0af7d00308","A protest is inappropriate if there is violence or encouragement of violence, disruption of business, destruction of property, hate speech or any other form of discrimination."
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","4a623261-1728-4237-bdb1-8d48e8232027","52da746f-c925-493b-83af-a63b1b916182","Damage to property, blocking other people from going on about their lives, or violence are not appropriate."
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","b289d81d-ccc3-461e-8e11-2ac0514de3c3","f9d324bc-ea8f-4cb7-8c0e-450ebf4025ee","A protest is inappropriate if others are threatened or hurt or if property is destroyed. It is also inappropriate if it blocks other citizens from getting where they need to be or if it disrupts the routine of an establishment."
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","0aef5fd5-660b-47f6-8974-f2db537725f4","0c502ef9-ce15-406e-8eae-38fa9d57b063","Violence and anger. Destroying property and hurting other people."
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","3ff47f9a-6780-44a7-a80a-35de689980dc","927c5e32-6a72-47f9-b899-0f9ab53bd4d7","Physical violence against people or property.  Hindrance of others ability to go about their day.  Disregard for others rights and freedoms."
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","584fe27a-3155-4461-a32b-11376fc0c9d7","5c9fb2cd-db34-472f-91e7-97324ff4d418","Speaking and discussion. No violence of any kind"
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","d09a93f8-1466-45a5-a227-e53ed65e33c6","b971ee8e-7cb9-408b-8521-ff79ca6de55c","Any protest that uses violence to get attention is inappropriate."
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","dcb01bce-f7ec-4533-b98a-cb1f115a095e","97c19ac5-6f20-4d7f-bf10-bc97056b33ab","Violence, aggression, closed-mindedness."
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","003c6503-b3af-4e19-9b92-96396d373f5a","dfd4c9b1-ccf1-4dab-8e15-c65dee8d1258","If it encourages violence, disrupts traffic and blocks property. If spreads messages of hate or encourages discrimination against a certain group."
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","8d5d459d-dcbb-4835-9814-acc16d6ae7c9","93484377-2ff0-4bd9-994d-f40921f28b4d","Burning things down and being paid to do so."
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","7e6307b6-1947-4762-9bc4-2ab4a153ee9a","0fa7d887-2eb4-4a9c-93c6-31b6b7dea3db","A protest is deemed inappropriate if it involves violence or destruction, such as causing physical harm to people or vandalizing property. It becomes problematic when it lacks a clear purpose, with no specific goals or a message that’s diluted by unrelated issues. Breaking the law by not obtaining necessary permits or engaging in illegal activities, like blocking emergency services, makes a protest unsuitable. Disrespecting others’ rights, including obstructing essential services, intimidating o"
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","4b5324a1-f7f2-44c4-84b9-2f547b84c82e","2b808f2a-243a-4898-8e98-18aeae3eb51b","destruction of properties and lives"
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","9567e70a-059c-4fc3-a8b1-ed21d8ff221f","828c97e8-6995-4f8a-9e12-8b7e82ec9164","Paid organizers, agent provocateurs instigating turmoil, nefarious political objectives."
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","4a85b1f6-46f6-46f1-b33b-5fdb7d1e932f","7092ed3a-e422-463e-b9f1-10ce3f28fd32","Things such as violence, rude behavior, vandalism are some characteristics or actions that make protests inappropriate."
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","a30e6e69-9cc8-4bf5-9f91-94c4302fe1e7","d69478a6-da6e-45e4-9da3-76e66dadb22a","It would depend entirely on the context of the protest. Sure, you'd love for a protest to be a peaceful, hand-holding event where everyone sings kumbaya and changes hearts and minds through the power of love, but that's not realistic is it? Sometimes protest gets messy, abrasive and generally confrontational and that isn't necessarily inappropriate in context. So, I don't believe there is such a thing as an inappropriate protest in its basic form."
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","25f81ed0-b3a6-4f51-b28c-6e14c576dde6","001b71f4-e86c-4d20-bed7-c64c7f859941","A protest is inappropriate when the cause incites hate or violence within the community. If a protest causes chaos and not peace, that is inappropriate. Also, if the protest itself is derogatory against a group of people unfairly."
"78e5fcbe-6235-46be-bb5b-b2fb5473b9b3","What characteristics or actions, in your view, deem a protest inappropriate?","fc3978ce-3384-4343-9101-f5e6d310e867","838aa9b9-8ba4-4bc0-a668-a08a8bffe613","violence and dusturbing others and hate speech"
